theta,person,ok
12,John_Snow,1
14,John_Snow,1
16,John_Snow,1
18,John_Snow,1
20,John_Snow,0
22,John_Snow,0
24,John_Snow,0
26,John_Snow,0
28,John_Snow,0
30,John_Snow,0
32,John_Snow,0
34,John_Snow,0
36,John_Snow,0
38,John_Snow,0
40,John_Snow,0
0,John_Stockton,0
2,John_Stockton,0
4,John_Stockton,0
6,John_Stockton,0
8,John_Stockton,0
10,John_Stockton,0
12,John_Stockton,0
14,John_Stockton,0
16,John_Stockton,0
18,John_Stockton,0
20,John_Stockton,0
22,John_Stockton,0
24,John_Stockton,0
26,John_Stockton,0
28,John_Stockton,0
30,John_Stockton,0
32,John_Stockton,0
34,John_Stockton,0
36,John_Stockton,0
38,John_Stockton,0
40,John_Stockton,0
0,John_Travolta,1
2,John_Travolta,1
4,John_Travolta,1
6,John_Travolta,1
8,John_Travolta,1
10,John_Travolta,1
12,John_Travolta,1
14,John_Travolta,1
16,John_Travolta,1
18,John_Travolta,1
20,John_Travolta,1
22,John_Travolta,1
24,John_Travolta,1
26,John_Travolta,0
28,John_Travolta,0
30,John_Travolta,0
32,John_Travolta,0
34,John_Travolta,0
36,John_Travolta,0
38,John_Travolta,0
40,John_Travolta,0
0,Jon_Gruden,1
2,Jon_Gruden,0
4,Jon_Gruden,0
6,Jon_Gruden,0
8,Jon_Gruden,0
10,Jon_Gruden,0
12,Jon_Gruden,0
14,Jon_Gruden,0
16,Jon_Gruden,0
18,Jon_Gruden,0
20,Jon_Gruden,0
22,Jon_Gruden,0
24,Jon_Gruden,0
26,Jon_Gruden,0
28,Jon_Gruden,0
30,Jon_Gruden,0
32,Jon_Gruden,0
34,Jon_Gruden,0
36,Jon_Gruden,0
38,Jon_Gruden,0
40,Jon_Gruden,0
0,Jonathan_Edwards,0
2,Jonathan_Edwards,0
4,Jonathan_Edwards,0
6,Jonathan_Edwards,0
8,Jonathan_Edwards,0
10,Jonathan_Edwards,0
12,Jonathan_Edwards,0
14,Jonathan_Edwards,0
16,Jonathan_Edwards,0
18,Jonathan_Edwards,0
20,Jonathan_Edwards,0
22,Jonathan_Edwards,0
24,Jonathan_Edwards,0
26,Jonathan_Edwards,0
28,Jonathan_Edwards,0
30,Jonathan_Edwards,0
32,Jonathan_Edwards,0
34,Jonathan_Edwards,0
36,Jonathan_Edwards,0
38,Jonathan_Edwards,0
40,Jonathan_Edwards,0
0,Joschka_Fischer,0
2,Joschka_Fischer,0
4,Joschka_Fischer,0
6,Joschka_Fischer,0
8,Joschka_Fischer,0
10,Joschka_Fischer,0
12,Joschka_Fischer,0
14,Joschka_Fischer,0
16,Joschka_Fischer,0
18,Joschka_Fischer,0
20,Joschka_Fischer,0
22,Joschka_Fischer,0
24,Joschka_Fischer,0
26,Joschka_Fischer,0
28,Joschka_Fischer,0
30,Joschka_Fischer,0
32,Joschka_Fischer,0
34,Joschka_Fischer,0
36,Joschka_Fischer,0
38,Joschka_Fischer,0
40,Joschka_Fischer,0
0,Jose_Manuel_Durao_Barroso,0
2,Jose_Manuel_Durao_Barroso,0
4,Jose_Manuel_Durao_Barroso,0
6,Jose_Manuel_Durao_Barroso,0
8,Jose_Manuel_Durao_Barroso,0
10,Jose_Manuel_Durao_Barroso,0
12,Jose_Manuel_Durao_Barroso,0
14,Jose_Manuel_Durao_Barroso,0
16,Jose_Manuel_Durao_Barroso,0
18,Jose_Manuel_Durao_Barroso,0
20,Jose_Manuel_Durao_Barroso,0
22,Jose_Manuel_Durao_Barroso,0
24,Jose_Manuel_Durao_Barroso,0
26,Jose_Manuel_Durao_Barroso,0
28,Jose_Manuel_Durao_Barroso,0
30,Jose_Manuel_Durao_Barroso,0
32,Jose_Manuel_Durao_Barroso,0
34,Jose_Manuel_Durao_Barroso,0
36,Jose_Manuel_Durao_Barroso,0
38,Jose_Manuel_Durao_Barroso,0
40,Jose_Manuel_Durao_Barroso,0
